"measurementLabel" "measurementCode" "subjectID" "activityLabel" "activityCode" "meanMeasurementBySubjectByActivity"
"tGravityAccMag-std()" 215 29 "WALKING_UPSTAIRS" 2 -0.0415
"tGravityAccMag-std()" 215 29 "WALKING_DOWNSTAIRS" 3 0.134
"tGravityAccMag-std()" 215 29 "SITTING" 4 -0.969
"tGravityAccMag-std()" 215 29 "STANDING" 5 -0.982
"tGravityAccMag-std()" 215 29 "LAYING" 6 -0.982
"tGravityAccMag-std()" 215 30 "WALKING" 1 -0.36
"tGravityAccMag-std()" 215 30 "WALKING_UPSTAIRS" 2 -0.327
"tGravityAccMag-std()" 215 30 "WALKING_DOWNSTAIRS" 3 -0.0136
"tGravityAccMag-std()" 215 30 "SITTING" 4 -0.943
"tGravityAccMag-std()" 215 30 "STANDING" 5 -0.917
"tGravityAccMag-std()" 215 30 "LAYING" 6 -0.96
"tBodyAccJerkMag-mean()" 227 1 "WALKING" 1 -0.141
"tBodyAccJerkMag-mean()" 227 1 "WALKING_UPSTAIRS" 2 -0.467
"tBodyAccJerkMag-mean()" 227 1 "WALKING_DOWNSTAIRS" 3 -0.0894
"tBodyAccJerkMag-mean()" 227 1 "SITTING" 4 -0.987
"tBodyAccJerkMag-mean()" 227 1 "STANDING" 5 -0.992
"tBodyAccJerkMag-mean()" 227 1 "LAYING" 6 -0.954
"tBodyAccJerkMag-mean()" 227 2 "WALKING" 1 -0.281
"tBodyAccJerkMag-mean()" 227 2 "WALKING_UPSTAIRS" 2 -0.321
"tBodyAccJerkMag-mean()" 227 2 "WALKING_DOWNSTAIRS" 3 0.00566
"tBodyAccJerkMag-mean()" 227 2 "SITTING" 4 -0.987
"tBodyAccJerkMag-mean()" 227 2 "STANDING" 5 -0.98
"tBodyAccJerkMag-mean()" 227 2 "LAYING" 6 -0.988
"tBodyAccJerkMag-mean()" 227 3 "WALKING" 1 -0.28
"tBodyAccJerkMag-mean()" 227 3 "WALKING_UPSTAIRS" 2 -0.437
"tBodyAccJerkMag-mean()" 227 3 "WALKING_DOWNSTAIRS" 3 -0.205
"tBodyAccJerkMag-mean()" 227 3 "SITTING" 4 -0.969
"tBodyAccJerkMag-mean()" 227 3 "STANDING" 5 -0.959
"tBodyAccJerkMag-mean()" 227 3 "LAYING" 6 -0.979
"tBodyAccJerkMag-mean()" 227 4 "WALKING" 1 -0.367
"tBodyAccJerkMag-mean()" 227 4 "WALKING_UPSTAIRS" 2 -0.401
"tBodyAccJerkMag-mean()" 227 4 "WALKING_DOWNSTAIRS" 3 -0.229
"tBodyAccJerkMag-mean()" 227 4 "SITTING" 4 -0.97
"tBodyAccJerkMag-mean()" 227 4 "STANDING" 5 -0.963
"tBodyAccJerkMag-mean()" 227 4 "LAYING" 6 -0.97
"tBodyAccJerkMag-mean()" 227 5 "WALKING" 1 -0.288
"tBodyAccJerkMag-mean()" 227 5 "WALKING_UPSTAIRS" 2 -0.247
"tBodyAccJerkMag-mean()" 227 5 "WALKING_DOWNSTAIRS" 3 -0.0638
"tBodyAccJerkMag-mean()" 227 5 "SITTING" 4 -0.969
"tBodyAccJerkMag-mean()" 227 5 "STANDING" 5 -0.957
"tBodyAccJerkMag-mean()" 227 5 "LAYING" 6 -0.98
"tBodyAccJerkMag-mean()" 227 6 "WALKING" 1 -0.195
"tBodyAccJerkMag-mean()" 227 6 "WALKING_UPSTAIRS" 2 -0.207
"tBodyAccJerkMag-mean()" 227 6 "WALKING_DOWNSTAIRS" 3 0.104
"tBodyAccJerkMag-mean()" 227 6 "SITTING" 4 -0.963
"tBodyAccJerkMag-mean()" 227 6 "STANDING" 5 -0.967
"tBodyAccJerkMag-mean()" 227 6 "LAYING" 6 -0.955
"tBodyAccJerkMag-mean()" 227 7 "WALKING" 1 -0.193
"tBodyAccJerkMag-mean()" 227 7 "WALKING_UPSTAIRS" 2 -0.459
"tBodyAccJerkMag-mean()" 227 7 "WALKING_DOWNSTAIRS" 3 -0.17
"tBodyAccJerkMag-mean()" 227 7 "SITTING" 4 -0.977
"tBodyAccJerkMag-mean()" 227 7 "STANDING" 5 -0.973
"tBodyAccJerkMag-mean()" 227 7 "LAYING" 6 -0.98
"tBodyAccJerkMag-mean()" 227 8 "WALKING" 1 -0.0668
"tBodyAccJerkMag-mean()" 227 8 "WALKING_UPSTAIRS" 2 -0.141
"tBodyAccJerkMag-mean()" 227 8 "WALKING_DOWNSTAIRS" 3 0.263
"tBodyAccJerkMag-mean()" 227 8 "SITTING" 4 -0.986
"tBodyAccJerkMag-mean()" 227 8 "STANDING" 5 -0.985
"tBodyAccJerkMag-mean()" 227 8 "LAYING" 6 -0.973
"tBodyAccJerkMag-mean()" 227 9 "WALKING" 1 -0.204
"tBodyAccJerkMag-mean()" 227 9 "WALKING_UPSTAIRS" 2 -0.441
"tBodyAccJerkMag-mean()" 227 9 "WALKING_DOWNSTAIRS" 3 -0.162
"tBodyAccJerkMag-mean()" 227 9 "SITTING" 4 -0.964
"tBodyAccJerkMag-mean()" 227 9 "STANDING" 5 -0.97
"tBodyAccJerkMag-mean()" 227 9 "LAYING" 6 -0.963
"tBodyAccJerkMag-mean()" 227 10 "WALKING" 1 -0.133
"tBodyAccJerkMag-mean()" 227 10 "WALKING_UPSTAIRS" 2 -0.262
"tBodyAccJerkMag-mean()" 227 10 "WALKING_DOWNSTAIRS" 3 0.0507
"tBodyAccJerkMag-mean()" 227 10 "SITTING" 4 -0.988
"tBodyAccJerkMag-mean()" 227 10 "STANDING" 5 -0.965
"tBodyAccJerkMag-mean()" 227 10 "LAYING" 6 -0.976
"tBodyAccJerkMag-mean()" 227 11 "WALKING" 1 -0.402
"tBodyAccJerkMag-mean()" 227 11 "WALKING_UPSTAIRS" 2 -0.51
"tBodyAccJerkMag-mean()" 227 11 "WALKING_DOWNSTAIRS" 3 -0.198
"tBodyAccJerkMag-mean()" 227 11 "SITTING" 4 -0.979
"tBodyAccJerkMag-mean()" 227 11 "STANDING" 5 -0.989
"tBodyAccJerkMag-mean()" 227 11 "LAYING" 6 -0.983
"tBodyAccJerkMag-mean()" 227 12 "WALKING" 1 -0.144
"tBodyAccJerkMag-mean()" 227 12 "WALKING_UPSTAIRS" 2 -0.432
"tBodyAccJerkMag-mean()" 227 12 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyAccJerkMag-mean()" 227 12 "SITTING" 4 -0.975
"tBodyAccJerkMag-mean()" 227 12 "STANDING" 5 -0.969
"tBodyAccJerkMag-mean()" 227 12 "LAYING" 6 -0.97
"tBodyAccJerkMag-mean()" 227 13 "WALKING" 1 -0.133
"tBodyAccJerkMag-mean()" 227 13 "WALKING_UPSTAIRS" 2 -0.456
"tBodyAccJerkMag-mean()" 227 13 "WALKING_DOWNSTAIRS" 3 -0.128
"tBodyAccJerkMag-mean()" 227 13 "SITTING" 4 -0.989
"tBodyAccJerkMag-mean()" 227 13 "STANDING" 5 -0.987
"tBodyAccJerkMag-mean()" 227 13 "LAYING" 6 -0.985
"tBodyAccJerkMag-mean()" 227 14 "WALKING" 1 -0.377
"tBodyAccJerkMag-mean()" 227 14 "WALKING_UPSTAIRS" 2 -0.284
"tBodyAccJerkMag-mean()" 227 14 "WALKING_DOWNSTAIRS" 3 0.0354
"tBodyAccJerkMag-mean()" 227 14 "SITTING" 4 -0.977
"tBodyAccJerkMag-mean()" 227 14 "STANDING" 5 -0.973
"tBodyAccJerkMag-mean()" 227 14 "LAYING" 6 -0.973
"tBodyAccJerkMag-mean()" 227 15 "WALKING" 1 -0.32
"tBodyAccJerkMag-mean()" 227 15 "WALKING_UPSTAIRS" 2 -0.316
"tBodyAccJerkMag-mean()" 227 15 "WALKING_DOWNSTAIRS" 3 -0.0373
"tBodyAccJerkMag-mean()" 227 15 "SITTING" 4 -0.986
"tBodyAccJerkMag-mean()" 227 15 "STANDING" 5 -0.981
"tBodyAccJerkMag-mean()" 227 15 "LAYING" 6 -0.98
"tBodyAccJerkMag-mean()" 227 16 "WALKING" 1 -0.363
"tBodyAccJerkMag-mean()" 227 16 "WALKING_UPSTAIRS" 2 -0.483
"tBodyAccJerkMag-mean()" 227 16 "WALKING_DOWNSTAIRS" 3 -0.166
"tBodyAccJerkMag-mean()" 227 16 "SITTING" 4 -0.987
"tBodyAccJerkMag-mean()" 227 16 "STANDING" 5 -0.989
"tBodyAccJerkMag-mean()" 227 16 "LAYING" 6 -0.988
"tBodyAccJerkMag-mean()" 227 17 "WALKING" 1 -0.301
"tBodyAccJerkMag-mean()" 227 17 "WALKING_UPSTAIRS" 2 -0.357
"tBodyAccJerkMag-mean()" 227 17 "WALKING_DOWNSTAIRS" 3 -0.222
"tBodyAccJerkMag-mean()" 227 17 "SITTING" 4 -0.993
"tBodyAccJerkMag-mean()" 227 17 "STANDING" 5 -0.992
"tBodyAccJerkMag-mean()" 227 17 "LAYING" 6 -0.982
"tBodyAccJerkMag-mean()" 227 18 "WALKING" 1 -0.379
"tBodyAccJerkMag-mean()" 227 18 "WALKING_UPSTAIRS" 2 -0.601
"tBodyAccJerkMag-mean()" 227 18 "WALKING_DOWNSTAIRS" 3 -0.467
"tBodyAccJerkMag-mean()" 227 18 "SITTING" 4 -0.99
"tBodyAccJerkMag-mean()" 227 18 "STANDING" 5 -0.986
"tBodyAccJerkMag-mean()" 227 18 "LAYING" 6 -0.988
"tBodyAccJerkMag-mean()" 227 19 "WALKING" 1 0.109
"tBodyAccJerkMag-mean()" 227 19 "WALKING_UPSTAIRS" 2 -0.114
"tBodyAccJerkMag-mean()" 227 19 "WALKING_DOWNSTAIRS" 3 0.434
"tBodyAccJerkMag-mean()" 227 19 "SITTING" 4 -0.986
"tBodyAccJerkMag-mean()" 227 19 "STANDING" 5 -0.983
"tBodyAccJerkMag-mean()" 227 19 "LAYING" 6 -0.985
"tBodyAccJerkMag-mean()" 227 20 "WALKING" 1 -0.0429
"tBodyAccJerkMag-mean()" 227 20 "WALKING_UPSTAIRS" 2 -0.256
"tBodyAccJerkMag-mean()" 227 20 "WALKING_DOWNSTAIRS" 3 -0.0613
"tBodyAccJerkMag-mean()" 227 20 "SITTING" 4 -0.979
"tBodyAccJerkMag-mean()" 227 20 "STANDING" 5 -0.957
"tBodyAccJerkMag-mean()" 227 20 "LAYING" 6 -0.985
"tBodyAccJerkMag-mean()" 227 21 "WALKING" 1 -0.148
"tBodyAccJerkMag-mean()" 227 21 "WALKING_UPSTAIRS" 2 -0.355
"tBodyAccJerkMag-mean()" 227 21 "WALKING_DOWNSTAIRS" 3 -0.0802
"tBodyAccJerkMag-mean()" 227 21 "SITTING" 4 -0.986
"tBodyAccJerkMag-mean()" 227 21 "STANDING" 5 -0.975
"tBodyAccJerkMag-mean()" 227 21 "LAYING" 6 -0.983
"tBodyAccJerkMag-mean()" 227 22 "WALKING" 1 0.0229
"tBodyAccJerkMag-mean()" 227 22 "WALKING_UPSTAIRS" 2 -0.0958
"tBodyAccJerkMag-mean()" 227 22 "WALKING_DOWNSTAIRS" 3 -0.018
"tBodyAccJerkMag-mean()" 227 22 "SITTING" 4 -0.979
"tBodyAccJerkMag-mean()" 227 22 "STANDING" 5 -0.976
"tBodyAccJerkMag-mean()" 227 22 "LAYING" 6 -0.971
"tBodyAccJerkMag-mean()" 227 23 "WALKING" 1 -0.0671
"tBodyAccJerkMag-mean()" 227 23 "WALKING_UPSTAIRS" 2 -0.311
"tBodyAccJerkMag-mean()" 227 23 "WALKING_DOWNSTAIRS" 3 0.113
"tBodyAccJerkMag-mean()" 227 23 "SITTING" 4 -0.982
"tBodyAccJerkMag-mean()" 227 23 "STANDING" 5 -0.979
"tBodyAccJerkMag-mean()" 227 23 "LAYING" 6 -0.987
"tBodyAccJerkMag-mean()" 227 24 "WALKING" 1 -0.4
"tBodyAccJerkMag-mean()" 227 24 "WALKING_UPSTAIRS" 2 -0.488
"tBodyAccJerkMag-mean()" 227 24 "WALKING_DOWNSTAIRS" 3 -0.263
"tBodyAccJerkMag-mean()" 227 24 "SITTING" 4 -0.986
"tBodyAccJerkMag-mean()" 227 24 "STANDING" 5 -0.978
"tBodyAccJerkMag-mean()" 227 24 "LAYING" 6 -0.986
"tBodyAccJerkMag-mean()" 227 25 "WALKING" 1 -0.538
"tBodyAccJerkMag-mean()" 227 25 "WALKING_UPSTAIRS" 2 -0.679
"tBodyAccJerkMag-mean()" 227 25 "WALKING_DOWNSTAIRS" 3 -0.5
"tBodyAccJerkMag-mean()" 227 25 "SITTING" 4 -0.99
"tBodyAccJerkMag-mean()" 227 25 "STANDING" 5 -0.985
"tBodyAccJerkMag-mean()" 227 25 "LAYING" 6 -0.962
"tBodyAccJerkMag-mean()" 227 26 "WALKING" 1 -0.291
"tBodyAccJerkMag-mean()" 227 26 "WALKING_UPSTAIRS" 2 -0.404
"tBodyAccJerkMag-mean()" 227 26 "WALKING_DOWNSTAIRS" 3 -0.149
"tBodyAccJerkMag-mean()" 227 26 "SITTING" 4 -0.991
"tBodyAccJerkMag-mean()" 227 26 "STANDING" 5 -0.987
"tBodyAccJerkMag-mean()" 227 26 "LAYING" 6 -0.99
"tBodyAccJerkMag-mean()" 227 27 "WALKING" 1 -0.231
"tBodyAccJerkMag-mean()" 227 27 "WALKING_UPSTAIRS" 2 -0.479
"tBodyAccJerkMag-mean()" 227 27 "WALKING_DOWNSTAIRS" 3 -0.115
"tBodyAccJerkMag-mean()" 227 27 "SITTING" 4 -0.989
"tBodyAccJerkMag-mean()" 227 27 "STANDING" 5 -0.985
"tBodyAccJerkMag-mean()" 227 27 "LAYING" 6 -0.988
"tBodyAccJerkMag-mean()" 227 28 "WALKING" 1 -0.299
"tBodyAccJerkMag-mean()" 227 28 "WALKING_UPSTAIRS" 2 -0.388
"tBodyAccJerkMag-mean()" 227 28 "WALKING_DOWNSTAIRS" 3 -0.0708
"tBodyAccJerkMag-mean()" 227 28 "SITTING" 4 -0.973
"tBodyAccJerkMag-mean()" 227 28 "STANDING" 5 -0.96
"tBodyAccJerkMag-mean()" 227 28 "LAYING" 6 -0.978
"tBodyAccJerkMag-mean()" 227 29 "WALKING" 1 -0.24
"tBodyAccJerkMag-mean()" 227 29 "WALKING_UPSTAIRS" 2 -0.344
"tBodyAccJerkMag-mean()" 227 29 "WALKING_DOWNSTAIRS" 3 -0.139
"tBodyAccJerkMag-mean()" 227 29 "SITTING" 4 -0.991
"tBodyAccJerkMag-mean()" 227 29 "STANDING" 5 -0.991
"tBodyAccJerkMag-mean()" 227 29 "LAYING" 6 -0.993
"tBodyAccJerkMag-mean()" 227 30 "WALKING" 1 -0.352
"tBodyAccJerkMag-mean()" 227 30 "WALKING_UPSTAIRS" 2 -0.597
"tBodyAccJerkMag-mean()" 227 30 "WALKING_DOWNSTAIRS" 3 -0.294
"tBodyAccJerkMag-mean()" 227 30 "SITTING" 4 -0.988
"tBodyAccJerkMag-mean()" 227 30 "STANDING" 5 -0.971
"tBodyAccJerkMag-mean()" 227 30 "LAYING" 6 -0.979
"tBodyAccJerkMag-std()" 228 1 "WALKING" 1 -0.0745
"tBodyAccJerkMag-std()" 228 1 "WALKING_UPSTAIRS" 2 -0.479
"tBodyAccJerkMag-std()" 228 1 "WALKING_DOWNSTAIRS" 3 -0.0258
"tBodyAccJerkMag-std()" 228 1 "SITTING" 4 -0.984
"tBodyAccJerkMag-std()" 228 1 "STANDING" 5 -0.993
"tBodyAccJerkMag-std()" 228 1 "LAYING" 6 -0.928
"tBodyAccJerkMag-std()" 228 2 "WALKING" 1 -0.164
"tBodyAccJerkMag-std()" 228 2 "WALKING_UPSTAIRS" 2 -0.217
"tBodyAccJerkMag-std()" 228 2 "WALKING_DOWNSTAIRS" 3 0.23
"tBodyAccJerkMag-std()" 228 2 "SITTING" 4 -0.984
"tBodyAccJerkMag-std()" 228 2 "STANDING" 5 -0.977
"tBodyAccJerkMag-std()" 228 2 "LAYING" 6 -0.986
"tBodyAccJerkMag-std()" 228 3 "WALKING" 1 -0.14
"tBodyAccJerkMag-std()" 228 3 "WALKING_UPSTAIRS" 2 -0.439
"tBodyAccJerkMag-std()" 228 3 "WALKING_DOWNSTAIRS" 3 -0.0926
"tBodyAccJerkMag-std()" 228 3 "SITTING" 4 -0.967
"tBodyAccJerkMag-std()" 228 3 "STANDING" 5 -0.949
"tBodyAccJerkMag-std()" 228 3 "LAYING" 6 -0.976
"tBodyAccJerkMag-std()" 228 4 "WALKING" 1 -0.317
"tBodyAccJerkMag-std()" 228 4 "WALKING_UPSTAIRS" 2 -0.437
"tBodyAccJerkMag-std()" 228 4 "WALKING_DOWNSTAIRS" 3 -0.217
"tBodyAccJerkMag-std()" 228 4 "SITTING" 4 -0.963
"tBodyAccJerkMag-std()" 228 4 "STANDING" 5 -0.958
"tBodyAccJerkMag-std()" 228 4 "LAYING" 6 -0.961
"tBodyAccJerkMag-std()" 228 5 "WALKING" 1 -0.282
"tBodyAccJerkMag-std()" 228 5 "WALKING_UPSTAIRS" 2 -0.31
"tBodyAccJerkMag-std()" 228 5 "WALKING_DOWNSTAIRS" 3 -0.0293
"tBodyAccJerkMag-std()" 228 5 "SITTING" 4 -0.966
"tBodyAccJerkMag-std()" 228 5 "STANDING" 5 -0.943
"tBodyAccJerkMag-std()" 228 5 "LAYING" 6 -0.977
"tBodyAccJerkMag-std()" 228 6 "WALKING" 1 -0.0706
"tBodyAccJerkMag-std()" 228 6 "WALKING_UPSTAIRS" 2 -0.17
"tBodyAccJerkMag-std()" 228 6 "WALKING_DOWNSTAIRS" 3 0.21
"tBodyAccJerkMag-std()" 228 6 "SITTING" 4 -0.948
"tBodyAccJerkMag-std()" 228 6 "STANDING" 5 -0.956
"tBodyAccJerkMag-std()" 228 6 "LAYING" 6 -0.95
"tBodyAccJerkMag-std()" 228 7 "WALKING" 1 -0.0276
"tBodyAccJerkMag-std()" 228 7 "WALKING_UPSTAIRS" 2 -0.471
"tBodyAccJerkMag-std()" 228 7 "WALKING_DOWNSTAIRS" 3 0.0902
"tBodyAccJerkMag-std()" 228 7 "SITTING" 4 -0.97
"tBodyAccJerkMag-std()" 228 7 "STANDING" 5 -0.969
"tBodyAccJerkMag-std()" 228 7 "LAYING" 6 -0.967
"tBodyAccJerkMag-std()" 228 8 "WALKING" 1 -0.185
"tBodyAccJerkMag-std()" 228 8 "WALKING_UPSTAIRS" 2 -0.228
"tBodyAccJerkMag-std()" 228 8 "WALKING_DOWNSTAIRS" 3 0.253
"tBodyAccJerkMag-std()" 228 8 "SITTING" 4 -0.981
"tBodyAccJerkMag-std()" 228 8 "STANDING" 5 -0.98
"tBodyAccJerkMag-std()" 228 8 "LAYING" 6 -0.963
"tBodyAccJerkMag-std()" 228 9 "WALKING" 1 -0.317
"tBodyAccJerkMag-std()" 228 9 "WALKING_UPSTAIRS" 2 -0.445
"tBodyAccJerkMag-std()" 228 9 "WALKING_DOWNSTAIRS" 3 0.0399
"tBodyAccJerkMag-std()" 228 9 "SITTING" 4 -0.952
"tBodyAccJerkMag-std()" 228 9 "STANDING" 5 -0.964
"tBodyAccJerkMag-std()" 228 9 "LAYING" 6 -0.955
"tBodyAccJerkMag-std()" 228 10 "WALKING" 1 0.0376
"tBodyAccJerkMag-std()" 228 10 "WALKING_UPSTAIRS" 2 -0.226
"tBodyAccJerkMag-std()" 228 10 "WALKING_DOWNSTAIRS" 3 0.111
"tBodyAccJerkMag-std()" 228 10 "SITTING" 4 -0.985
"tBodyAccJerkMag-std()" 228 10 "STANDING" 5 -0.952
"tBodyAccJerkMag-std()" 228 10 "LAYING" 6 -0.968
"tBodyAccJerkMag-std()" 228 11 "WALKING" 1 -0.403
"tBodyAccJerkMag-std()" 228 11 "WALKING_UPSTAIRS" 2 -0.49
"tBodyAccJerkMag-std()" 228 11 "WALKING_DOWNSTAIRS" 3 -0.127
"tBodyAccJerkMag-std()" 228 11 "SITTING" 4 -0.975
"tBodyAccJerkMag-std()" 228 11 "STANDING" 5 -0.989
"tBodyAccJerkMag-std()" 228 11 "LAYING" 6 -0.977
"tBodyAccJerkMag-std()" 228 12 "WALKING" 1 -0.0203
"tBodyAccJerkMag-std()" 228 12 "WALKING_UPSTAIRS" 2 -0.33
"tBodyAccJerkMag-std()" 228 12 "WALKING_DOWNSTAIRS" 3 0.0656
"tBodyAccJerkMag-std()" 228 12 "SITTING" 4 -0.973
"tBodyAccJerkMag-std()" 228 12 "STANDING" 5 -0.963
"tBodyAccJerkMag-std()" 228 12 "LAYING" 6 -0.963
"tBodyAccJerkMag-std()" 228 13 "WALKING" 1 -0.132
"tBodyAccJerkMag-std()" 228 13 "WALKING_UPSTAIRS" 2 -0.451
"tBodyAccJerkMag-std()" 228 13 "WALKING_DOWNSTAIRS" 3 -0.0434
"tBodyAccJerkMag-std()" 228 13 "SITTING" 4 -0.989
"tBodyAccJerkMag-std()" 228 13 "STANDING" 5 -0.982
"tBodyAccJerkMag-std()" 228 13 "LAYING" 6 -0.98
"tBodyAccJerkMag-std()" 228 14 "WALKING" 1 -0.44
"tBodyAccJerkMag-std()" 228 14 "WALKING_UPSTAIRS" 2 -0.337
"tBodyAccJerkMag-std()" 228 14 "WALKING_DOWNSTAIRS" 3 0.195
"tBodyAccJerkMag-std()" 228 14 "SITTING" 4 -0.973
"tBodyAccJerkMag-std()" 228 14 "STANDING" 5 -0.97
"tBodyAccJerkMag-std()" 228 14 "LAYING" 6 -0.966
"tBodyAccJerkMag-std()" 228 15 "WALKING" 1 -0.31
"tBodyAccJerkMag-std()" 228 15 "WALKING_UPSTAIRS" 2 -0.313
"tBodyAccJerkMag-std()" 228 15 "WALKING_DOWNSTAIRS" 3 0.16
"tBodyAccJerkMag-std()" 228 15 "SITTING" 4 -0.985
"tBodyAccJerkMag-std()" 228 15 "STANDING" 5 -0.98
"tBodyAccJerkMag-std()" 228 15 "LAYING" 6 -0.974
"tBodyAccJerkMag-std()" 228 16 "WALKING" 1 -0.403
"tBodyAccJerkMag-std()" 228 16 "WALKING_UPSTAIRS" 2 -0.493
"tBodyAccJerkMag-std()" 228 16 "WALKING_DOWNSTAIRS" 3 -0.0783
"tBodyAccJerkMag-std()" 228 16 "SITTING" 4 -0.984
"tBodyAccJerkMag-std()" 228 16 "STANDING" 5 -0.987
"tBodyAccJerkMag-std()" 228 16 "LAYING" 6 -0.988
"tBodyAccJerkMag-std()" 228 17 "WALKING" 1 -0.276
"tBodyAccJerkMag-std()" 228 17 "WALKING_UPSTAIRS" 2 -0.391
"tBodyAccJerkMag-std()" 228 17 "WALKING_DOWNSTAIRS" 3 -0.207
"tBodyAccJerkMag-std()" 228 17 "SITTING" 4 -0.991
"tBodyAccJerkMag-std()" 228 17 "STANDING" 5 -0.99
"tBodyAccJerkMag-std()" 228 17 "LAYING" 6 -0.98
"tBodyAccJerkMag-std()" 228 18 "WALKING" 1 -0.425
"tBodyAccJerkMag-std()" 228 18 "WALKING_UPSTAIRS" 2 -0.579
"tBodyAccJerkMag-std()" 228 18 "WALKING_DOWNSTAIRS" 3 -0.383
"tBodyAccJerkMag-std()" 228 18 "SITTING" 4 -0.991
"tBodyAccJerkMag-std()" 228 18 "STANDING" 5 -0.986
"tBodyAccJerkMag-std()" 228 18 "LAYING" 6 -0.99
"tBodyAccJerkMag-std()" 228 19 "WALKING" 1 0.0357
"tBodyAccJerkMag-std()" 228 19 "WALKING_UPSTAIRS" 2 -0.284
"tBodyAccJerkMag-std()" 228 19 "WALKING_DOWNSTAIRS" 3 0.451
"tBodyAccJerkMag-std()" 228 19 "SITTING" 4 -0.984
"tBodyAccJerkMag-std()" 228 19 "STANDING" 5 -0.98
"tBodyAccJerkMag-std()" 228 19 "LAYING" 6 -0.981
"tBodyAccJerkMag-std()" 228 20 "WALKING" 1 0.0211
"tBodyAccJerkMag-std()" 228 20 "WALKING_UPSTAIRS" 2 -0.239
"tBodyAccJerkMag-std()" 228 20 "WALKING_DOWNSTAIRS" 3 0.0467
"tBodyAccJerkMag-std()" 228 20 "SITTING" 4 -0.973
"tBodyAccJerkMag-std()" 228 20 "STANDING" 5 -0.938
"tBodyAccJerkMag-std()" 228 20 "LAYING" 6 -0.98
"tBodyAccJerkMag-std()" 228 21 "WALKING" 1 -0.0838
"tBodyAccJerkMag-std()" 228 21 "WALKING_UPSTAIRS" 2 -0.404
"tBodyAccJerkMag-std()" 228 21 "WALKING_DOWNSTAIRS" 3 0.0952
"tBodyAccJerkMag-std()" 228 21 "SITTING" 4 -0.987
"tBodyAccJerkMag-std()" 228 21 "STANDING" 5 -0.972
"tBodyAccJerkMag-std()" 228 21 "LAYING" 6 -0.979
"tBodyAccJerkMag-std()" 228 22 "WALKING" 1 0.112
"tBodyAccJerkMag-std()" 228 22 "WALKING_UPSTAIRS" 2 -0.0877
"tBodyAccJerkMag-std()" 228 22 "WALKING_DOWNSTAIRS" 3 -0.0338
"tBodyAccJerkMag-std()" 228 22 "SITTING" 4 -0.969
"tBodyAccJerkMag-std()" 228 22 "STANDING" 5 -0.959
"tBodyAccJerkMag-std()" 228 22 "LAYING" 6 -0.96
"tBodyAccJerkMag-std()" 228 23 "WALKING" 1 -0.0268
"tBodyAccJerkMag-std()" 228 23 "WALKING_UPSTAIRS" 2 -0.363
"tBodyAccJerkMag-std()" 228 23 "WALKING_DOWNSTAIRS" 3 0.292
"tBodyAccJerkMag-std()" 228 23 "SITTING" 4 -0.974
"tBodyAccJerkMag-std()" 228 23 "STANDING" 5 -0.975
"tBodyAccJerkMag-std()" 228 23 "LAYING" 6 -0.987
"tBodyAccJerkMag-std()" 228 24 "WALKING" 1 -0.41
"tBodyAccJerkMag-std()" 228 24 "WALKING_UPSTAIRS" 2 -0.441
"tBodyAccJerkMag-std()" 228 24 "WALKING_DOWNSTAIRS" 3 -0.144
"tBodyAccJerkMag-std()" 228 24 "SITTING" 4 -0.985
"tBodyAccJerkMag-std()" 228 24 "STANDING" 5 -0.973
"tBodyAccJerkMag-std()" 228 24 "LAYING" 6 -0.984
"tBodyAccJerkMag-std()" 228 25 "WALKING" 1 -0.543
"tBodyAccJerkMag-std()" 228 25 "WALKING_UPSTAIRS" 2 -0.675
"tBodyAccJerkMag-std()" 228 25 "WALKING_DOWNSTAIRS" 3 -0.483
"tBodyAccJerkMag-std()" 228 25 "SITTING" 4 -0.988
"tBodyAccJerkMag-std()" 228 25 "STANDING" 5 -0.983
"tBodyAccJerkMag-std()" 228 25 "LAYING" 6 -0.962
"tBodyAccJerkMag-std()" 228 26 "WALKING" 1 -0.279
"tBodyAccJerkMag-std()" 228 26 "WALKING_UPSTAIRS" 2 -0.335
"tBodyAccJerkMag-std()" 228 26 "WALKING_DOWNSTAIRS" 3 -0.111
"tBodyAccJerkMag-std()" 228 26 "SITTING" 4 -0.99
"tBodyAccJerkMag-std()" 228 26 "STANDING" 5 -0.983
"tBodyAccJerkMag-std()" 228 26 "LAYING" 6 -0.989
"tBodyAccJerkMag-std()" 228 27 "WALKING" 1 -0.266
"tBodyAccJerkMag-std()" 228 27 "WALKING_UPSTAIRS" 2 -0.465
"tBodyAccJerkMag-std()" 228 27 "WALKING_DOWNSTAIRS" 3 -0.0386
"tBodyAccJerkMag-std()" 228 27 "SITTING" 4 -0.989
"tBodyAccJerkMag-std()" 228 27 "STANDING" 5 -0.984
"tBodyAccJerkMag-std()" 228 27 "LAYING" 6 -0.989
"tBodyAccJerkMag-std()" 228 28 "WALKING" 1 -0.39
"tBodyAccJerkMag-std()" 228 28 "WALKING_UPSTAIRS" 2 -0.325
"tBodyAccJerkMag-std()" 228 28 "WALKING_DOWNSTAIRS" 3 -0.0419
"tBodyAccJerkMag-std()" 228 28 "SITTING" 4 -0.97
"tBodyAccJerkMag-std()" 228 28 "STANDING" 5 -0.954
"tBodyAccJerkMag-std()" 228 28 "LAYING" 6 -0.973
